,Constract,O_Time,O_price,C_Time,C_price,Proportion,Cost,Volume,Stop loss,Lock in gain,Fee,Profit,Cash
11980,ETHUSDT,1636142400000.0,4495.0,1637056800000.0,4237.49,-0.25_0.1091,22.362370822714237,0,4270.25,4944.5,0.030410550769733192,-1.3115082394365056,182.633031636585
11981,SANDUSDT,1636164000000.0,2.7357,1636333200000.0,2.5695,-0.5_0.2116,38.64517964297951,0,2.598915,3.0092700000000003,0.052459803680723185,-2.4002424028923284,143.9764540274313
11982,SANDUSDT,1636167600000.0,2.6913,1636336800000.0,2.5451,-0.5_0.2116,30.468554077804693,0,2.5567349999999998,2.96043,0.04149737138227308,-1.696646409458686,113.51362358752222
11983,ETHUSDT,1636174800000.0,4494.99,1637056800000.0,4237.49,-0.75_0.3021,34.29825828936201,0,4270.2405,4944.4890000000005,0.04664219457277581,-2.0114522407599154,79.21268450521212
11984,ETHUSDT,1636178400000.0,4507.02,1637056800000.0,4237.49,-1.0_0.3772,29.891634252286135,0,4281.669,4957.722000000001,0.040596976770642466,-1.8281843804250983,49.32413488975193
11985,SANDUSDT,1636182000000.0,2.7813,1636200000000.0,2.6127,-0.25_0.1091,5.382502433142517,0,2.642235,3.0594300000000003,0.007307105557494522,-0.3335897468503533,43.95878884888281
11986,SANDUSDT,1636192800000.0,2.6993,1636336800000.0,2.5451,-0.5_0.2116,9.301686977048343,0,2.564335,2.9692300000000005,0.0126504045595905,-0.5440178449555639,34.65435844265374
11987,DOTUSDT,1636250400000.0,51.64,1636578000000.0,47.04,-0.75_0.3021,28.0179588172713,0,49.058,56.804,0.03747808914139877,-2.53326837882862,64.7081759530892
11988,DOTUSDT,1636254000000.0,51.98,1636574400000.0,49.26,-0.75_0.3021,19.55389400796466,0,49.38099999999999,57.178000000000004,0.026659202781001146,-1.0498718172801131,45.16020679049105
11989,DOTUSDT,1636257600000.0,52.08,1636574400000.0,49.26,-1.0_0.3772,17.041618934782402,0,49.476,57.288000000000004,0.023212334178102804,-0.9459728064531896,28.120346448259877
11990,BTCUSDT,1636268400000.0,61814.87,1636430400000.0,68490.0,-1.0_0.3772,10.61275600348111,0,58724.1265,67996.357,0.01566007748560707,1.1303671807051294,17.51209064883068
11991,OMGUSDT,1636268400000.0,17.026,1636581600000.0,14.838,1.0_0.3772,-6.60914848644704,0,17.8773,15.3234,0.008658271770263359,0.8406790293190193,10.905744687645562
11992,OMGUSDT,1636275600000.0,16.938,1636581600000.0,14.838,0.75_0.3021,-3.2959605878157197,0,17.7849,15.2442,0.004328297942313296,0.40431010295584563,7.612103331358885
11993,DOGEUSDT,1636275600000.0,0.2607,1636362000000.0,0.2934,-0.75_0.3021,2.300269780853873,0,0.24766499999999997,0.28677,0.0034223461446098646,0.2851040130188794,5.312530534069885
11994,OMGUSDT,1636304400000.0,16.516,1636578000000.0,15.559,-0.5_0.2116,18.91015764759214,0,15.690199999999997,18.1676,0.025707212072085404,-1.1214338328486453,70.45166999746715
11995,SOLUSDT,1636333200000.0,247.23,1636732800000.0,222.3,0.75_0.3021,-127.1034435598065,0,259.5915,222.507,0.16897308537897976,12.647792064262944,293.5485787437712
11996,MANAUSDT,1636358400000.0,2.7099,1636581600000.0,2.3164,0.5_0.2116,-750.8540036940188,0,2.8453950000000003,2.4389100000000004,0.974874436376646,108.05536669930977,2797.38114670153
11997,DOTUSDT,1636365600000.0,52.9,1636578000000.0,47.04,0.5_0.2116,-1000.0,0,55.545,47.61,1.3224574669187144,109.45258979206055,6605.85086877101
11998,LUNAUSDT,1636380000000.0,51.04,1636394400000.0,53.9,1.0_0.3772,-1000.0,0,53.592,45.936,1.4392241379310344,-57.47370689655173,5605.85086877101
11999,MANAUSDT,1636394400000.0,2.7448,1636581600000.0,2.3164,0.5_0.2116,-1000.0,0,2.8820400000000004,2.47032,1.2907461381521421,154.7861993587877,5682.523105895015
12000,MANAUSDT,1636398000000.0,2.7289,1636581600000.0,2.3164,1.0_0.3772,-1000.0,0,2.865345,2.45601,1.2941881344131334,149.86561984682479,4682.523105895015
12001,DOTUSDT,1636423200000.0,52.73,1636578000000.0,47.04,0.75_0.3021,-1000.0,0,55.3665,47.457,1.3244642518490424,106.58374739237624,5452.165535818862
12002,AXSUSDT,1636434000000.0,153.28,1636581600000.0,136.85,0.75_0.3021,-1000.0,0,160.94400000000002,137.952,1.3249673799582462,105.86448982254694,4686.420116881085
12003,CHZUSDT,1636441200000.0,0.4779,1636538400000.0,0.5114,1.0_0.3772,-1000.0,0,0.501795,0.43011,1.4490688428541536,-71.54741577735928,3745.2225995432973
12004,CHRUSDT,1636448400000.0,0.8118,1636520400000.0,0.9027,-1.0_0.3772,1000.0,0,0.77121,0.89298,1.4783813747228383,110.49501108647452,2745.2225995432973
12005,SOLUSDT,1636455600000.0,246.82,1637067600000.0,220.44,1.0_0.3772,-1000.0,0,259.161,222.138,1.3251843448667042,105.55432298841274,1745.222599543297
12006,SOLUSDT,1636459200000.0,245.9,1637067600000.0,220.44,0.75_0.3021,-527.4332127813011,0,258.195,221.31,0.7001799231960242,53.90921250222866,1218.1201835130491
12007,SOLUSDT,1636462800000.0,244.03,1637107200000.0,219.09,0.25_0.1091,-132.9114245161176,0,256.23150000000004,219.627,0.17656745992432515,13.40705310898922,1085.484924248717
12008,SOLUSDT,1636470000000.0,243.63,1636578000000.0,229.98,-0.25_0.1091,118.41359879943438,0,231.4485,267.993,0.16113493892041242,-6.795562651485696,967.0814739272844
12009,BNBUSDT,1636488000000.0,634.8,1637121600000.0,570.0,1.0_0.3772,-364.8577725174821,0,666.54,571.3199999999999,0.48472975902700643,36.75973095164227,602.0511904881996
12010,BNBUSDT,1636549200000.0,647.8,1636581600000.0,595.5,-0.75_0.3021,888.9242982020279,0,615.41,712.58,1.1942570329858087,-72.96137774302909,2052.992877610174
12011,DOGEUSDT,1636560000000.0,0.2716,1637056800000.0,0.2388,1.0_0.3772,-774.7157239196187,0,0.28518000000000004,0.24444000000000002,1.019110581156117,92.54007846362849,1278.3570996925534
12012,VETUSDT,1636578000000.0,0.16584,1636966800000.0,0.17545,1.0_0.3772,-1000.0,0,0.17413199999999998,0.149256,1.4405631934394596,-59.387982392667766,2683.726856603883
12013,BATUSDT,1636585200000.0,1.0806,1636660800000.0,1.1459,0.75_0.3021,-1000.0,0,1.13463,0.9725400000000001,1.442300573755321,-61.87169165278553,6780.265554690907
12014,HNTUSDT,1636585200000.0,46.4,1636588800000.0,50.56,1.0_0.3772,-1000.0,0,48.72,41.76,1.4627586206896552,-91.11793103448291,5780.265554690907
12015,OMGUSDT,1636592400000.0,15.686,1636621200000.0,17.574,-0.75_0.3021,1000.0,0,14.9017,17.2546,1.4842534744358025,118.87785286242516,5689.147623656424
12016,OMGUSDT,1636596000000.0,15.46,1636617600000.0,17.131,-1.0_0.3772,1000.0,0,14.687,17.006000000000004,1.4756597671410088,106.60972186287175,4689.147623656424
12017,VETUSDT,1636596000000.0,0.16206,1636963200000.0,0.1717,1.0_0.3772,-1000.0,0,0.170163,0.145854,1.4416388991731455,-60.925780575095416,3689.147623656424
12018,ZENUSDT,1636599600000.0,93.53,1636621200000.0,105.78,0.75_0.3021,-1000.0,0,98.2065,84.177,1.4916818133219287,-132.46570084464878,2689.147623656424
12019,BATUSDT,1636599600000.0,1.0742,1636660800000.0,1.1459,0.75_0.3021,-812.5875536569415,0,1.1279100000000002,0.9667800000000001,1.1755892194299413,-55.413652519748965,1876.6912587119225
12020,VETUSDT,1636603200000.0,0.16286,1636963200000.0,0.1717,1.0_0.3772,-708.1866882846034,0,0.17100300000000002,0.146574,1.018369500815104,-39.45856552461398,1168.5776510330797
12021,BATUSDT,1636603200000.0,1.0852,1636660800000.0,1.1459,1.0_0.3772,-441.02690926493227,0,1.13946,0.97668,0.6347056727632632,-25.303276804703305,727.7377536134611
12022,ZENUSDT,1636603200000.0,94.48,1636621200000.0,105.78,0.75_0.3021,-219.93866745227706,0,99.20400000000001,85.03200000000001,0.32632771254016835,-26.631439293940808,507.9538479304529
12023,DOGEUSDT,1636606800000.0,0.2626,1637031600000.0,0.2491,-1.0_0.3772,191.68105126369508,0,0.24947,0.28886,0.26145558169132876,-10.115584264326081,316.2925769980899
12024,BATUSDT,1636606800000.0,1.0883,1636660800000.0,1.1459,1.0_0.3772,-119.37036236623992,0,1.1427150000000001,0.9794700000000001,0.17154101306538386,-6.489406373991064,196.97283211407816
12025,ZENUSDT,1636606800000.0,95.01,1636621200000.0,105.78,0.75_0.3021,-59.52960665344558,0,99.76050000000001,85.509,0.08806509634735014,-6.836132285670672,137.48511398963154
12026,ADAUSDT,1636610400000.0,2.118,1637060400000.0,1.887,0.75_0.3021,-41.5460536018687,0,2.2239,1.9062,0.054992616276127906,4.4762341929928295,95.95164887489896
12027,OMGUSDT,1636610400000.0,16.202,1636617600000.0,17.131,0.75_0.3021,-28.995228877250465,0,17.012100000000004,14.581800000000001,0.041757102513009056,-1.704302938025022,66.96520557495573
12028,VETUSDT,1636614000000.0,0.16806,1637056800000.0,0.15,1.0_0.3772,-25.26993555614214,0,0.17646299999999998,0.151254,0.03347702601505771,2.6820712076153534,41.69787772413836
12029,DOGEUSDT,1636614000000.0,0.2618,1637035200000.0,0.2466,-1.0_0.3772,15.736982578202015,0,0.24870999999999996,0.28798,0.021392197707908837,-0.9350749142421715,25.9675682130209
12030,ADAUSDT,1636617600000.0,2.141,1637056800000.0,1.922,1.0_0.3772,-437.5584636238744,0,2.24805,1.9269,0.581251763845241,44.17601284784488,722.0144773545118
12031,ADAUSDT,1636621200000.0,2.138,1637056800000.0,1.922,1.0_0.3772,-1000.0,0,2.2449,1.9242,1.3292797006548176,99.69971936389145,1954.033622822936
12032,AVAXUSDT,1636621200000.0,89.26,1636711200000.0,83.78,-1.0_0.3772,737.4131868824769,0,84.797,98.186,1.000687704466734,-46.273197945515015,1216.8042467096413
12033,ADAUSDT,1636624800000.0,2.139,1637056800000.0,1.922,1.0_0.3772,-459.2278618647021,0,2.2459499999999997,1.9250999999999998,0.6103071729419303,45.97802663941911,757.7711145724516
12034,NEOUSDT,1636628400000.0,49.5,1637035200000.0,44.5,1.0_0.3772,-285.98651727994655,0,51.975,44.550000000000004,0.38015985529334306,28.507367142681076,471.90586623371433
12035,TRXUSDT,1636660800000.0,0.10968,1636891200000.0,0.11561,0.5_0.2116,-570.4278731707738,0,0.115164,0.09871200000000001,0.8201876995135897,-31.66115494880868,2125.1856820507023
12036,GRTUSDT,1636660800000.0,1.1437,1637020800000.0,1.0186,0.75_0.3021,-642.1270428357753,0,1.200885,1.02933,0.8498119378391693,69.3872196777554,1483.0084497961614
12037,VETUSDT,1636664400000.0,0.16381,1636711200000.0,0.15558,-0.5_0.2116,313.873042348589,0,0.1556195,0.18019100000000002,0.42838372319761364,-16.19772099521333,1169.3651852479134
12038,BTCUSDT,1636668000000.0,65036.07,1637031600000.0,61620.62,-0.75_0.3021,353.32489520340977,0,61784.2665,71539.67700000001,0.481666146259184,-19.036961897101516,816.0126737475052
12039,BTCUSDT,1636671600000.0,65160.27,1637031600000.0,61620.62,-1.0_0.3772,307.92987942840836,0,61902.256499999996,71676.297,0.4193926286687949,-17.146824815778537,508.1145708301394
12040,TRXUSDT,1636696800000.0,0.10964,1636956000000.0,0.12102,-0.5_0.2116,107.55351915590629,0,0.104158,0.12060400000000002,0.15838933153913665,11.005045983986353,400.7013151264239
12041,TRXUSDT,1636700400000.0,0.10929,1636956000000.0,0.12102,-0.75_0.3021,121.07231509966388,0,0.10382549999999999,0.120219,0.17859745103323738,12.815988111406671,279.61953686959936
12042,ETHUSDT,1636704000000.0,4711.4,1637024400000.0,4438.7,-1.0_0.3772,105.51700119883874,0,4475.829999999999,5182.54,0.14344860951493102,-6.250865985862373,174.11342439049122
12043,FILUSDT,1636704000000.0,64.01,1637010000000.0,60.63,-0.5_0.2116,36.854899663452734,0,60.8095,70.41100000000002,0.05023459281107521,-1.9963299038948132,137.30658819811325
12044,LTCUSDT,1636714800000.0,262.4,1636934400000.0,279.3,1.0_0.3772,-424.83341586233394,0,275.52,236.16,0.6139199045763659,-27.975523289002613,701.0168976647778
12045,LTCUSDT,1636718400000.0,259.1,1636927200000.0,272.8,1.0_0.3772,-264.56719880469154,0,272.05500000000006,233.19000000000003,0.3801864343147464,-14.36926641742651,436.56188521202665
12046,BNBUSDT,1636743600000.0,622.7,1637064000000.0,586.0,-1.0_0.3772,217.48101984496856,0,591.565,684.9700000000001,0.2955010696653757,-13.113155523351521,358.8650613163993
12047,BNBUSDT,1636750800000.0,626.3,1637060400000.0,592.1,-0.75_0.3021,108.45706848270983,0,594.9849999999999,688.93,0.14769417941487079,-6.070146266447709,250.48430959964304
12048,BNBUSDT,1636758000000.0,623.9,1637060400000.0,592.1,-1.0_0.3772,94.52255551314225,0,592.7049999999999,686.2900000000001,0.1289591268677459,-4.946746056372352,155.97150824557949
12049,BNBUSDT,1636761600000.0,626.8,1637060400000.0,592.1,-0.5_0.2116,33.01476785532772,0,595.4599999999999,689.48,0.04494127373516476,-1.872657362726662,122.99979584161223
12050,BNBUSDT,1636772400000.0,625.7,1637060400000.0,592.1,-0.75_0.3021,37.16451500697351,0,594.415,688.2700000000001,0.050633310632642856,-2.0463624208041455,85.83237601163258
12051,BNBUSDT,1636786800000.0,626.0,1637060400000.0,592.1,-1.0_0.3772,32.38963565962217,0,594.6999999999999,688.6,0.04411768472506396,-1.7981251110208925,53.44608276755355
12052,XRPUSDT,1636786800000.0,1.1893,1637031600000.0,1.1296,-1.0_0.3772,20.17081250394772,0,1.129835,1.3082300000000002,0.027530369108536998,-1.0400566505225448,33.28382343981481
12053,ETHUSDT,1636790400000.0,4645.78,1637028000000.0,4399.17,-0.75_0.3021,10.05911777796535,0,4413.491,5110.358,0.013708990124815508,-0.5476729391762183,23.231783848157647
12054,XRPUSDT,1636790400000.0,1.1943,1637031600000.0,1.1296,-1.0_0.3772,8.766727073510603,0,1.134585,1.31373,0.011940967874312907,-0.4868695801627962,14.465961448140163
12055,ETHUSDT,1636833600000.0,4643.96,1637028000000.0,4399.17,-1.0_0.3772,5.459524458112643,0,4411.762,5108.356000000001,0.007441888515194904,-0.29522149731918923,9.008752031858299
12056,BTCUSDT,1636923600000.0,64221.78,1637035200000.0,60907.4,-1.0_0.3772,206.64691528674837,0,61010.691,70643.958,0.2818403871950015,-10.946546396403916,340.987723793495
12057,BNBUSDT,1636927200000.0,648.3,1637067600000.0,574.6,1.0_0.3772,-223.07631207877066,0,680.715,583.47,0.29455501377262083,25.065192325738995,368.0978435242349
12058,BNBUSDT,1636930800000.0,648.0,1637067600000.0,574.6,1.0_0.3772,-138.9219228119437,0,680.4,583.2,0.18347555552610748,15.552433602493444,229.234828784778
12059,SOLUSDT,1636934400000.0,238.63,1637121600000.0,212.5,1.0_0.3772,-236.22693831512063,0,250.5615,214.767,0.3126109084250524,25.554253686027042,389.7976695321364
12060,ETHUSDT,1636938000000.0,4674.44,1637024400000.0,4438.7,-0.75_0.3021,117.80559629786308,0,4440.718,5141.884,0.16076903849276825,-6.101906644550008,272.0749681736854
12061,SOLUSDT,1636938000000.0,240.8,1637114400000.0,215.94,1.0_0.3772,-102.66998888688173,0,252.84000000000003,216.72000000000003,0.13631828698893708,10.463249502578678,169.41557421199138
12062,SOLUSDT,1636941600000.0,240.61,1637114400000.0,215.94,0.75_0.3021,-51.20118538970151,0,252.64050000000003,216.549,0.06800686103141082,5.181705302070443,118.25041698473791
12063,DOTUSDT,1636945200000.0,46.76,1637024400000.0,43.31,-0.25_0.1091,12.902529310153293,0,44.422,51.436,0.017397167888705198,-0.9693588043307232,105.3746967338403
12064,MANAUSDT,1636977600000.0,3.4027,1637035200000.0,3.0233,0.75_0.3021,-877.9599479467392,0,3.572835,3.06243,1.1606193428318754,96.73164393368175,2027.6704367372452
12065,MANAUSDT,1636981200000.0,3.3074,1637031600000.0,3.1008,-0.75_0.3021,612.7332785858052,0,3.1420299999999997,3.6381400000000004,0.8310340984106821,-39.10602211190384,1415.1228168199925
12066,MANAUSDT,1636988400000.0,3.3438,1637056800000.0,2.9425,0.75_0.3021,-427.6300662285859,0,3.51099,3.00942,0.5627572282232585,50.75847776715071,987.6223228400565
12067,DOTUSDT,1636992000000.0,45.7,1637060400000.0,40.61,1.0_0.3772,-372.68835715049823,0,47.98500000000001,41.13,0.49270705632301204,41.01678392608477,614.972424885913
12068,MANAUSDT,1636999200000.0,3.1996,1637035200000.0,3.0233,-0.5_0.2116,130.17231206784726,0,3.03962,3.5195600000000007,0.17722043272187293,-7.349797822883621,484.9698740496236
12069,CHZUSDT,1637002800000.0,0.5378,1637060400000.0,0.4827,1.0_0.3772,-182.98676082217617,0,0.5646899999999999,0.48401999999999995,0.24305800035946734,18.504748844753777,301.94614311331947
12070,CHRUSDT,1637002800000.0,1.1913,1637056800000.0,1.054,0.25_0.1091,-32.949910903011364,0,1.2508650000000001,1.07217,0.04347158941104003,3.754079629411639,269.1012580052515
12071,CHZUSDT,1637010000000.0,0.5339,1637067600000.0,0.4784,0.5_0.2116,-64.3173175751588,0,0.5605950000000001,0.48051000000000005,0.08536410265393009,6.600552970620679,239.6205530049801
12072,MANAUSDT,1637017200000.0,3.2443,1637067600000.0,2.9186,0.25_0.1091,-26.142446002169205,0,3.406515,2.91987,0.034762289654698394,2.5897159222574286,213.504829412912
12073,MANAUSDT,1637024400000.0,3.1635,1637056800000.0,2.9425,-1.0_0.3772,433.0545959066383,0,3.005325,3.4798500000000003,0.5850994006082357,-30.838004630691067,714.5826528869833
12074,KEEPUSDT,1637031600000.0,0.7628,1637229600000.0,0.6864,1.0_0.3772,-806.2612168364144,0,0.8009400000000001,0.68652,1.0722386324167963,79.68072015927439,1330.4102639544822
12075,KEEPUSDT,1637038800000.0,0.7673,1637211600000.0,0.6894,1.0_0.3772,-1000.0,0,0.805665,0.69057,1.3289326208784047,100.19589469568619,1952.784913908584
12076,KEEPUSDT,1637042400000.0,0.7599,1637236800000.0,0.6803,1.0_0.3772,-736.9421178788697,0,0.797895,0.68391,0.9776823617823446,76.21746513546469,1216.026936547199
12077,CHRUSDT,1637100000000.0,1.1627,1637251200000.0,1.2817,0.5_0.2116,-1000.0,0,1.2208350000000001,1.0464300000000002,1.4716435881998795,-103.81962673088493,7763.309554832272
12078,CHRUSDT,1637103600000.0,1.1692,1637251200000.0,1.2817,0.75_0.3021,-1000.0,0,1.22766,1.05228,1.4673537461512145,-97.68699110502911,6763.309554832272
12079,CHRUSDT,1637110800000.0,1.153,1637251200000.0,1.2817,0.25_0.1091,-753.7706545875485,0,1.21065,1.0377,1.1141750120615899,-85.25145449637859,6156.0297384116175
12080,ANKRUSDT,1637110800000.0,0.13203,1637290800000.0,0.11645,0.75_0.3021,-1000.0,0,0.13863150000000002,0.11882700000000002,1.3173975611603423,116.68608649549351,5155.857377869829
12081,CHRUSDT,1637114400000.0,1.1451,1637251200000.0,1.2817,0.75_0.3021,-1000.0,0,1.202355,1.0305900000000001,1.4835036241376298,-120.77439524932325,4325.373506951061
12082,ANKRUSDT,1637114400000.0,0.12998,1637290800000.0,0.11645,0.5_0.2116,-915.3194152685868,0,0.13647900000000002,0.11698200000000002,1.2147523807758613,94.06353419088133,3410.113368091786
12083,CHRUSDT,1637118000000.0,1.1277,1637132400000.0,1.1874,0.25_0.1091,-372.041143669183,0,1.184085,1.0149299999999999,0.5346446006880978,-20.230358245318968,3038.452519212723
12084,ANKRUSDT,1637118000000.0,0.13148,1637290800000.0,0.11645,0.75_0.3021,-917.9777690660698,0,0.138054,0.11833200000000002,1.2117125022755206,103.72596523626295,2120.092594508875
12085,ANKRUSDT,1637121600000.0,0.12719,1637139600000.0,0.13461,0.25_0.1091,-303.690129198217,0,0.13354950000000002,0.114471,0.4375678361259946,-18.154218191112818,2480.2311621288377
12086,LRCUSDT,1637128800000.0,2.7786,1637161200000.0,2.6104,-0.75_0.3021,749.327841913786,0,2.6396699999999997,3.0564600000000004,1.0173070676064833,-46.37718002877355,1730.591373816151
12087,ANKRUSDT,1637128800000.0,0.12824,1637244000000.0,0.13586,0.25_0.1091,-188.8281368804243,0,0.134652,0.11541599999999999,0.272213487718996,-11.4923507540075,1542.1555867292498
12088,IOTXUSDT,1637132400000.0,0.20307,1637204400000.0,0.19281,-0.5_0.2116,400.7572169436677,0,0.1929165,0.22337700000000002,0.5468864772273669,-20.794924325467044,1493.060804853402
12089,IOTXUSDT,1637136000000.0,0.20466,1637200800000.0,0.19322,-0.75_0.3021,451.1298600832774,0,0.194427,0.22512600000000002,0.6139298549347898,-25.831000114646947,1041.8956839199268
12090,TRXUSDT,1637143200000.0,0.10884,1637251200000.0,0.10331,-0.5_0.2116,280.92748744762025,0,0.103398,0.11972400000000001,0.3833070242871081,-14.656818652230315,1046.6232491402557
12091,LTCUSDT,1637150400000.0,234.0,1637208000000.0,221.6,-1.0_0.3772,394.9074126236553,0,222.29999999999998,257.40000000000003,0.5382216753587015,-21.464939267381485,651.6360505689772
12092,TRXUSDT,1637154000000.0,0.11257,1637229600000.0,0.10629,-0.5_0.2116,137.93296723029616,0,0.1069415,0.12382700000000002,0.1877196983709321,-7.882656486203052,513.8829654504564
12093,TRXUSDT,1637175600000.0,0.11218,1637229600000.0,0.10629,-0.5_0.2116,257.48055814773596,0,0.106571,0.12339800000000001,0.3510094872256651,-13.870001174604594,959.2693858740906
12094,MANAUSDT,1637182800000.0,3.2444,1637208000000.0,3.427,0.75_0.3021,-289.8442330177173,0,3.40662,2.91996,0.4172009528134876,-16.730096079504136,669.4024982839644
12095,TRXUSDT,1637190000000.0,0.11049,1637247600000.0,0.10458,-0.75_0.3021,202.28395109762772,0,0.1049655,0.12153900000000002,0.2756235546546905,-11.095590528923683,467.17983938368076
12096,MANAUSDT,1637193600000.0,3.35,1637215200000.0,3.5379,1.0_0.3772,-176.2946045336956,0,3.5175,3.015,0.2537342461484625,-10.14201967656083,290.90342739257994
12097,MANAUSDT,1637197200000.0,3.2811,1637211600000.0,3.4503,0.25_0.1091,-31.744873158948856,0,3.445155,2.95299,0.04558873774877445,-1.6826106323859822,259.2597390455934
12098,MANAUSDT,1637204400000.0,3.3551,1637236800000.0,3.7215,-0.5_0.2116,225.23819306205903,0,3.187345,3.6906100000000004,0.33255176236656936,24.26500835147157,839.1472532464334
12099,AVAXUSDT,1637272800000.0,100.06,1637312400000.0,105.19,0.75_0.3021,-1000.0,0,105.063,90.054,1.435888466919848,-52.705126923845754,8084.870863992671
12100,AVAXUSDT,1637280000000.0,100.54,1637316000000.0,107.55,1.0_0.3772,-1000.0,0,105.56700000000001,90.486,1.448806445195942,-71.17229958225585,7084.870863992671
12101,OMGUSDT,1637305200000.0,9.969,1637542800000.0,9.353,-0.5_0.2116,1000.0,0,9.47055,10.9659,1.3567459123282175,-63.14829972916032,9232.643634249966
12102,OMGUSDT,1637308800000.0,9.904,1637542800000.0,9.353,-0.75_0.3021,1000.0,0,9.4088,10.894400000000001,1.361056138933764,-56.99514337641354,8232.643634249966
12103,ALGOUSDT,1637323200000.0,1.8188,1637920800000.0,1.6311,1.0_0.3772,-1000.0,0,1.90974,1.63692,1.327760061579063,101.87215196833085,9108.766207743864
12104,KAVAUSDT,1637326800000.0,5.084,1637928000000.0,4.796,-0.25_0.1091,993.6501240032264,0,4.8298,5.5924000000000005,1.3517081545252387,-57.64030683920841,8115.120528653835
12105,XRPUSDT,1637330400000.0,1.0646,1637917200000.0,0.9452,-1.0_0.3772,1000.0,0,1.0113699999999999,1.17106,1.321491640052602,-113.47629156490699,7115.116083740638
12106,ALGOUSDT,1637334000000.0,1.865,1637917200000.0,1.6474,1.0_0.3772,-1000.0,0,1.95825,1.6785,1.3183270777479892,115.35727613941026,6115.116083740638
12107,ALGOUSDT,1637337600000.0,1.8489,1637917200000.0,1.6474,1.0_0.3772,-1000.0,0,1.941345,1.66401,1.3237113959651685,107.66000865379415,5115.116083740638
12108,ALGOUSDT,1637362800000.0,1.8661,1637917200000.0,1.6474,1.0_0.3772,-1000.0,0,1.9594050000000003,1.6794900000000001,1.317962595788007,115.87832913563057,4115.116083740638
12109,BTCUSDT,1637370000000.0,58233.37,1637917200000.0,55210.9,-1.0_0.3772,1000.0,0,55321.7015,64056.70700000001,1.3636680995793304,-53.26638298624998,3115.116083740638
12110,BTCUSDT,1637420400000.0,58337.69,1637917200000.0,55210.9,-1.0_0.3772,1000.0,0,55420.8055,64171.45900000001,1.3624813221092573,-54.96059259459889,2115.116083740638
12111,ETHUSDT,1637420400000.0,4286.23,1637863200000.0,4517.68,1.0_0.3772,-798.1807152399477,0,4500.541499999999,3857.6069999999995,1.1476233955004025,-44.248186487608535,1317.0766420000218
12112,ETHUSDT,1637424000000.0,4213.05,1637445600000.0,4427.66,0.25_0.1091,-143.72615446871646,0,4423.7025,3791.7450000000003,0.20634153739584576,-7.5276574511711685,1173.8086057238452
12113,ETHUSDT,1637434800000.0,4369.74,1638273600000.0,4590.47,1.0_0.3772,-442.85120208853857,0,4588.227,3932.766,0.6356505967462643,-23.005527485760997,730.7480161019728
12114,XRPUSDT,1637434800000.0,1.0928,1637553600000.0,1.0365,-0.25_0.1091,79.74296930852297,0,1.03816,1.20208,0.10876436052712901,-4.217045081674495,651.2592225563958
12115,BNBUSDT,1637438400000.0,597.1,1637838000000.0,628.9,1.0_0.3772,-245.7052437458442,0,626.955,537.39,0.3531472788187632,-13.438772385363446,405.4378052184454
12116,BNBUSDT,1637442000000.0,597.0,1637838000000.0,628.9,0.75_0.3021,-122.5323960063288,0,626.85,537.3000000000001,0.17612851756266484,-6.723504451569161,282.9916302055343
12117,BNBUSDT,1637445600000.0,598.8,1637838000000.0,628.9,1.0_0.3772,-158.16967279765925,0,628.74,538.92,0.22700306463857778,-8.17774981014551,260.9955083316664
12118,ETHUSDT,1637452800000.0,4412.17,1638280800000.0,4649.23,1.0_0.3772,-98.50097874949546,0,4632.7785,3970.953,0.14160599845166316,-5.433932001836705,162.53629766800466
12119,DOTUSDT,1637456400000.0,41.96,1637564400000.0,39.69,-0.75_0.3021,49.122113761759294,0,39.862,46.156000000000006,0.06691073431966998,-2.7243749440240066,113.44874911173677
12120,BTCUSDT,1637460000000.0,59327.86,1637611200000.0,55993.04,-1.0_0.3772,42.81092777008803,0,56361.467,65260.64600000001,0.05825081680338851,-2.4646537807101385,70.64223917184292
12121,ETHUSDT,1637460000000.0,4375.99,1638280800000.0,4649.23,0.5_0.2116,-14.952968995893723,0,4594.7895,3938.391,0.02158772857999766,-0.9552619939320668,55.70877074709112
12122,BNBUSDT,1637463600000.0,595.9,1637838000000.0,628.9,0.25_0.1091,-6.077790543588241,0,625.695,536.31,0.008744511663787237,-0.3453229441833579,49.637192828419494
12123,BTCUSDT,1637467200000.0,58674.67,1637917200000.0,55210.9,-1.0_0.3772,18.726980195217365,0,55740.936499999996,64542.137,0.025443909096339673,-1.1309627333315335,30.901358200445987
12124,ETHUSDT,1637467200000.0,4343.29,1638273600000.0,4590.47,0.5_0.2116,-6.5409457078258795,0,4560.4545,3908.9610000000002,0.00941789919363491,-0.38166818873460584,24.368942716761282
12125,BNBUSDT,1637467200000.0,590.1,1637838000000.0,628.9,0.25_0.1091,-2.6586357518741144,0,619.605,531.09,0.0038444566803494014,-0.1786539248598368,21.71302458185633
12126,BTCUSDT,1637470800000.0,58600.0,1637917200000.0,55210.9,-1.0_0.3772,8.191828710544721,0,55670.0,64460.00000000001,0.011136921138823447,-0.48490700105191387,13.517322636240541
12127,ETHUSDT,1637470800000.0,4330.13,1638273600000.0,4590.47,0.5_0.2116,-2.8612358364733335,0,4546.6365000000005,3897.117,0.004126148240812819,-0.17615196216960216,10.659818214779058
